Wvlgth Difuse_horizn_irradiance Direct_horizn_irradiance
.4250E+03 .1139E+00 .2727E-01
.4260E+03 .1104E+00 .2698E-01
.4270E+03 .1064E+00 .2641E-01
.4280E+03 .1072E+00 .2700E-01
.4290E+03 .9902E-01 .2546E-01
.4300E+03 .7878E-01 .2060E-01
.4310E+03 .7127E-01 .1890E-01
.4320E+03 .1182E+00 .3198E-01
.4330E+03 .1096E+00 .3017E-01
.4340E+03 .1010E+00 .2819E-01
.4350E+03 .1105E+00 .3125E-01
.4360E+03 .1208E+00 .3484E-01
.4370E+03 .1229E+00 .3614E-01
.4380E+03 .1075E+00 .3217E-01
.4390E+03 .1029E+00 .3110E-01
.4400E+03 .1175E+00 .3618E-01
.4410E+03 .1154E+00 .3625E-01
.4420E+03 .1230E+00 .3921E-01
.4430E+03 .1241E+00 .3981E-01
.4440E+03 .1208E+00 .3949E-01
.4450E+03 .1251E+00 .4126E-01
.4460E+03 .1120E+00 .3757E-01
.4470E+03 .1272E+00 .4347E-01
.4480E+03 .1282E+00 .4428E-01
.4490E+03 .1274E+00 .4498E-01
.4500E+03 .1315E+00 .4724E-01
.4510E+03 .1359E+00 .4953E-01
.4520E+03 .1298E+00 .4792E-01
.4530E+03 .1195E+00 .4473E-01
.4540E+03 .1279E+00 .4859E-01
.4550E+03 .1264E+00 .4869E-01
.4560E+03 .1300E+00 .5083E-01
.4570E+03 .1303E+00 .5176E-01
.4580E+03 .1268E+00 .5096E-01
.4590E+03 .1250E+00 .5111E-01
.4600E+03 .1234E+00 .5117E-01
.4610E+03 .1271E+00 .5348E-01
.4620E+03 .1279E+00 .5461E-01
.4630E+03 .1281E+00 .5512E-01
.4640E+03 .1241E+00 .5409E-01
.4650E+03 .1225E+00 .5410E-01
.4660E+03 .1248E+00 .5586E-01
.4670E+03 .1187E+00 .5360E-01
.4680E+03 .1233E+00 .5640E-01
.4690E+03 .1231E+00 .5706E-01
.4700E+03 .1178E+00 .5508E-01
.4710E+03 .1194E+00 .5651E-01
.4720E+03 .1252E+00 .5978E-01
.4730E+03 .1200E+00 .5781E-01
.4740E+03 .1209E+00 .5863E-01
.4750E+03 .1241E+00 .6068E-01
.4760E+03 .1191E+00 .5860E-01
.4770E+03 .1189E+00 .5913E-01
.4780E+03 .1219E+00 .6170E-01
.4790E+03 .1186E+00 .6130E-01
.4800E+03 .1196E+00 .6313E-01
.4810E+03 .1188E+00 .6401E-01
.4820E+03 .1187E+00 .6508E-01
.4830E+03 .1170E+00 .6509E-01
.4840E+03 .1146E+00 .6439E-01
.4850E+03 .1141E+00 .6458E-01
.4860E+03 .9245E-01 .5286E-01
.4870E+03 .1033E+00 .5977E-01
.4880E+03 .1114E+00 .6502E-01
.4890E+03 .1044E+00 .6148E-01
.4900E+03 .1161E+00 .6937E-01
.4910E+03 .1110E+00 .6732E-01
.4920E+03 .1054E+00 .6461E-01
.4930E+03 .1123E+00 .6954E-01
.4940E+03 .1092E+00 .6826E-01
.4950E+03 .1155E+00 .7292E-01
.4960E+03 .1093E+00 .6969E-01
.4970E+03 .1104E+00 .7133E-01
.4980E+03 .1066E+00 .6981E-01
.4990E+03 .1056E+00 .7012E-01
.5000E+03 .1043E+00 .7007E-01
.5010E+03 .1002E+00 .6808E-01
.5020E+03 .9894E-01 .6763E-01
.5030E+03 .1023E+00 .7021E-01
.5040E+03 .9355E-01 .6206E-01
.5050E+03 .1008E+00 .7062E-01
.5060E+03 .1042E+00 .7332E-01
.5070E+03 .9933E-01 .7032E-01
.5080E+03 .9681E-01 .6962E-01
.5090E+03 .1015E+00 .7394E-01
.5100E+03 .9875E-01 .7289E-01
.5110E+03 .1005E+00 .7532E-01
.5120E+03 .1028E+00 .7808E-01
.5130E+03 .9608E-01 .7392E-01
.5140E+03 .9354E-01 .7292E-01
.5150E+03 .9568E-01 .7542E-01
.5160E+03 .9603E-01 .7644E-01
.5170E+03 .7784E-01 .6268E-01
.5180E+03 .8858E-01 .7198E-01
.5190E+03 .8541E-01 .7002E-01
.5200E+03 .9270E-01 .7668E-01
.5210E+03 .9273E-01 .7751E-01
.5220E+03 .9409E-01 .7946E-01
.5230E+03 .8810E-01 .7520E-01
.5240E+03 .9386E-01 .8082E-01
.5250E+03 .9223E-01 .8011E-01
.5260E+03 .8890E-01 .7828E-01
.5270E+03 .7697E-01 .6832E-01
.5280E+03 .8731E-01 .7839E-01
.5290E+03 .9058E-01 .8199E-01
.5300E+03 .8635E-01 .7906E-01
.5310E+03 .9037E-01 .8366E-01
.5320E+03 .8815E-01 .8250E-01
.5330E+03 .7828E-01 .7400E-01
.5340E+03 .8347E-01 .7971E-01
.5350E+03 .8442E-01 .8140E-01
.5360E+03 .8772E-01 .8530E-01
.5370E+03 .8087E-01 .7941E-01
.5380E+03 .8452E-01 .8377E-01
.5390E+03 .8198E-01 .8202E-01
.5400E+03 .7860E-01 .7903E-01
.5410E+03 .7482E-01 .7489E-01
.5420E+03 .8084E-01 .8157E-01
.5430E+03 .7923E-01 .8201E-01
.5440E+03 .8126E-01 .8398E-01
.5450E+03 .7903E-01 .8273E-01
.5460E+03 .7762E-01 .8090E-01
.5470E+03 .7840E-01 .8328E-01
.5480E+03 .7586E-01 .8172E-01
.5490E+03 .7789E-01 .8499E-01
.5500E+03 .7688E-01 .8479E-01
.5510E+03 .7642E-01 .8525E-01
.5520E+03 .7760E-01 .8741E-01
.5530E+03 .7497E-01 .8512E-01
.5540E+03 .7599E-01 .8702E-01
.5550E+03 .7592E-01 .8758E-01
.5560E+03 .7413E-01 .8621E-01
.5570E+03 .7180E-01 .8419E-01
.5580E+03 .7274E-01 .8595E-01
.5590E+03 .6823E-01 .8124E-01
.5600E+03 .6887E-01 .8285E-01
.5610E+03 .7227E-01 .8778E-01
.5620E+03 .6821E-01 .8354E-01
.5630E+03 .7021E-01 .8659E-01
.5640E+03 .6834E-01 .8481E-01
.5650E+03 .6829E-01 .8529E-01
.5660E+03 .6415E-01 .8055E-01
.5670E+03 .6788E-01 .8551E-01
.5680E+03 .6657E-01 .8288E-01
.5690E+03 .6386E-01 .7683E-01
.5700E+03 .6382E-01 .7850E-01
.5710E+03 .6173E-01 .7814E-01
.5720E+03 .6446E-01 .8018E-01
.5730E+03 .6445E-01 .8069E-01
.5740E+03 .6388E-01 .8031E-01
.5750E+03 .6218E-01 .7803E-01
.5760E+03 .6156E-01 .7778E-01
.5770E+03 .6302E-01 .8021E-01
.5780E+03 .6109E-01 .7904E-01
.5790E+03 .6196E-01 .8170E-01
.5800E+03 .6295E-01 .8487E-01
.5810E+03 .6320E-01 .8675E-01
.5820E+03 .6408E-01 .8934E-01
.5830E+03 .6462E-01 .9144E-01
.5840E+03 .6431E-01 .9187E-01
.5850E+03 .6360E-01 .9158E-01
.5860E+03 .6177E-01 .8895E-01
.5870E+03 .6263E-01 .8885E-01
.5880E+03 .5985E-01 .7978E-01
.5890E+03 .4996E-01 .6095E-01
.5900E+03 .5293E-01 .6484E-01
.5910E+03 .5712E-01 .7378E-01
.5920E+03 .5522E-01 .7115E-01
.5930E+03 .5640E-01 .7701E-01
.5940E+03 .5549E-01 .7631E-01
.5950E+03 .5383E-01 .7096E-01
.5960E+03 .5635E-01 .8113E-01
.5970E+03 .5596E-01 .8039E-01
.5980E+03 .5515E-01 .8168E-01
.5990E+03 .5499E-01 .8354E-01
.6000E+03 .5561E-01 .8747E-01
.6010E+03 .5498E-01 .8897E-01
.6020E+03 .5400E-01 .8835E-01
.6030E+03 .5506E-01 .9114E-01
.6040E+03 .5593E-01 .9319E-01
.6050E+03 .5579E-01 .9374E-01
.6060E+03 .5548E-01 .9423E-01
.6070E+03 .5582E-01 .9578E-01
.6080E+03 .5566E-01 .9629E-01
.6090E+03 .5528E-01 .9620E-01
.6100E+03 .5507E-01 .9623E-01
.6110E+03 .5483E-01 .9628E-01
.6120E+03 .5569E-01 .9805E-01
.6130E+03 .5492E-01 .9697E-01
.6140E+03 .5327E-01 .9453E-01
.6150E+03 .5525E-01 .9865E-01
.6160E+03 .5379E-01 .9653E-01
.6170E+03 .5309E-01 .9565E-01
.6180E+03 .5507E-01 .9953E-01
.6190E+03 .5529E-01 .1002E+00
.6200E+03 .5524E-01 .1001E+00
.6210E+03 .5539E-01 .9977E-01
.6220E+03 .5326E-01 .9379E-01
.6230E+03 .5273E-01 .9089E-01
.6240E+03 .5250E-01 .9196E-01
.6250E+03 .5212E-01 .9308E-01
.6260E+03 .5195E-01 .9299E-01
.6270E+03 .5314E-01 .9348E-01
.6280E+03 .4961E-01 .7433E-01
.6290E+03 .5169E-01 .8674E-01
.6300E+03 .5114E-01 .8642E-01
.6310E+03 .5218E-01 .9359E-01
.6320E+03 .4993E-01 .8988E-01
.6330E+03 .5326E-01 .9897E-01
.6340E+03 .5254E-01 .9997E-01
.6350E+03 .5312E-01 .1020E+00
.6360E+03 .5194E-01 .1007E+00
.6370E+03 .5368E-01 .1046E+00
.6380E+03 .5413E-01 .1073E+00
.6390E+03 .5389E-01 .1076E+00
.6400E+03 .5278E-01 .1066E+00
.6410E+03 .5278E-01 .1073E+00
.6420E+03 .5289E-01 .1085E+00
.6430E+03 .5332E-01 .1092E+00
.6440E+03 .5309E-01 .1097E+00
.6450E+03 .5324E-01 .1090E+00
.6460E+03 .5107E-01 .1010E+00
.6470E+03 .4990E-01 .9316E-01
.6480E+03 .4906E-01 .9163E-01
.6490E+03 .4756E-01 .8864E-01
.6500E+03 .4883E-01 .9907E-01
.6510E+03 .5202E-01 .1068E+00
.6520E+03 .4833E-01 .9112E-01
.6530E+03 .5132E-01 .1065E+00
.6540E+03 .5078E-01 .1055E+00
.6550E+03 .4776E-01 .9701E-01
.6560E+03 .4217E-01 .8640E-01
.6570E+03 .4399E-01 .9064E-01
.6580E+03 .4949E-01 .1052E+00
.6590E+03 .4975E-01 .1060E+00
.6600E+03 .5005E-01 .1059E+00
.6610E+03 .4996E-01 .1045E+00
.6620E+03 .4955E-01 .1017E+00
.6630E+03 .4957E-01 .1035E+00
.6640E+03 .5006E-01 .1087E+00
.6650E+03 .5096E-01 .1135E+00
.6660E+03 .5092E-01 .1157E+00
.6670E+03 .5056E-01 .1166E+00
.6680E+03 .5074E-01 .1185E+00
.6690E+03 .5156E-01 .1212E+00
.6700E+03 .5079E-01 .1201E+00
.6710E+03 .5064E-01 .1204E+00
.6720E+03 .4988E-01 .1191E+00
.6730E+03 .5027E-01 .1206E+00
.6740E+03 .5013E-01 .1209E+00
.6750E+03 .4966E-01 .1203E+00
.6760E+03 .5017E-01 .1220E+00
.6770E+03 .4964E-01 .1212E+00
.6780E+03 .4983E-01 .1220E+00
.6790E+03 .4934E-01 .1213E+00
.6800E+03 .4932E-01 .1218E+00
.6810E+03 .4902E-01 .1215E+00
.6820E+03 .4914E-01 .1222E+00
.6830E+03 .4849E-01 .1210E+00
.6840E+03 .4805E-01 .1201E+00
.6850E+03 .4801E-01 .1209E+00
.6860E+03 .4681E-01 .1177E+00
.6870E+03 .3208E-01 .2956E-01
.6880E+03 .3786E-01 .5268E-01
.6890E+03 .3804E-01 .5372E-01
.6900E+03 .4004E-01 .6444E-01
.6910E+03 .4183E-01 .7716E-01
.6920E+03 .4262E-01 .8540E-01
.6930E+03 .4078E-01 .7882E-01
.6940E+03 .3952E-01 .7971E-01
.6950E+03 .4128E-01 .9159E-01
.6960E+03 .4113E-01 .9197E-01
.6970E+03 .4503E-01 .1108E+00
.6980E+03 .4417E-01 .1085E+00
.6990E+03 .4198E-01 .9595E-01
.7000E+03 .4150E-01 .9502E-01
